rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest
1498.0,70.46960000000001,1498.0286556045126,POINT (710955.1341215116 5433684.184251906),2023-12-30 09:26:36.000,,,,,,,,,,,,995,
1502.0,70.42530000000001,1501.5865696580076,POINT (710951.7975826963 5433685.4133965345),2023-12-30 09:26:35.000,,,,,,,,,,,,997,
1503.0,70.46820000000001,1503.3776698808401,POINT (710950.1141993706 5433686.025164944),2023-12-30 09:26:35.000,-41.220934732444576,-72.48350771945155,69.8295,0.22514202,1967326.0,3.0,0.055867717,64.0,0.0,70.46820000000001,1503.3776698808401,998,24.561709808493745
1505.0,70.5588,1505.0979117113775,POINT (710948.5010163551 5433686.622553021),2023-12-30 09:26:34.000,,,,,,,,,,,,999,
1507.0,70.5459,1506.6834265273546,POINT (710946.986425133 5433687.091456701),2023-12-30 09:26:34.000,,,,,,,,,,,,1000,
1508.0,70.56960000000001,1508.2525908461175,POINT (710945.4972854996 5433687.586168548),2023-12-30 09:26:33.000,-41.220545868728955,-72.4834131471606,71.78075,0.82102174,1046865.94,7.0,0.06742656,64.0,0.0,70.56960000000001,1508.2525908461175,1001,19.08921833314889
1510.0,70.62400000000001,1509.7821987982236,POINT (710944.0173702276 5433687.972887147),2023-12-30 09:26:33.000,-41.22073562735957,-72.48348725491758,70.266884,1.1077824,4674651.5,3.0,0.072717026,64.0,0.0,70.62400000000001,1509.7821987982236,1002,2.935971708344534
1513.0,70.6829,1512.6527820333451,POINT (710941.303789146 5433688.9040215155),2023-12-30 09:26:31.000,,,,,,,,,,,,1004,
1520.0,70.66510000000001,1520.175201411817,POINT (710934.3347753645 5433691.718428431),2023-12-30 09:26:29.000,-41.22089540518629,-72.4837318984521,72.22751,0.21207127,1510502.9,3.0,0.046765167,64.0,0.0,70.66510000000001,1520.175201411817,1009,26.407795820215032
1522.0,70.74430000000001,1521.8202277995533,POINT (710932.8479637948 5433692.4223482935),2023-12-30 09:26:29.000,,,,,,,,,,,,1010,
1523.0,70.85830000000001,1523.4415935187521,POINT (710931.3638698261 5433693.0752586145),2023-12-30 09:26:28.000,,,,,,,,,,,,1011,
1526.0,70.8191,1526.4932910896541,POINT (710928.5290010883 5433694.204362397),2023-12-30 09:26:27.000,-41.22051387122816,-72.48359638261485,69.16761,1.3414507,1322099.9,4.0,0.07529954,64.0,0.0,70.8191,1526.4932910896541,1013,17.20995738115
1528.0,70.8866,1528.0192857680988,POINT (710927.1213715593 5433694.793632172),2023-12-30 09:26:26.000,,,,,,,,,,,,1014,
1533.0,70.96700000000001,1533.2000950380045,POINT (710922.4150508416 5433696.953559619),2023-12-30 09:26:25.000,-41.2205018726745,-72.48366448147516,71.76026,0.46702206,889168.6,4.0,0.058159724,64.0,0.0,70.96700000000001,1533.2000950380045,1017,16.273086866520924
1535.0,71.0035,1534.8880152031106,POINT (710920.8886310176 5433697.674057367),2023-12-30 09:26:25.000,-41.2208655123376,-72.48390268599269,71.94409,0.3341743,1808179.1,3.0,0.043109972,64.0,0.0,71.0035,1534.8880152031106,1018,28.748056663103075
1537.0,70.9744,1536.5488793976735,POINT (710919.3671592765 5433698.340085605),2023-12-30 09:26:24.000,-41.22067769406893,-72.4838176623465,72.77269,1.0321362,2790171.2,4.0,0.04648654,64.0,0.0,70.9744,1536.5488793976735,1019,6.7293347774999575
1540.0,70.99860000000001,1540.0406647462185,POINT (710916.1250833682 5433699.636545675),2023-12-30 09:26:23.000,,,,,,,,,,,,1021,
1542.0,71.01230000000001,1541.7986357609448,POINT (710914.481423416 5433700.260119287),2023-12-30 09:26:22.000,-41.220667450975284,-72.4838763340876,71.665955,1.0051575,1680052.6,4.0,0.054485343,64.0,0.0,71.01230000000001,1541.7986357609448,1022,7.311965729053607
1544.0,70.9401,1543.5000154405986,POINT (710912.9273922185 5433700.952708525),2023-12-30 09:26:22.000,-41.22047872433963,-72.48379494246876,87.498474,-0.011692332,310413.56,2.0,0.0027975708,68.0,0.0,70.9401,1543.5000154405986,1023,14.672147082675531
1548.0,71.0737,1548.2358200245224,POINT (710908.6704004774 5433703.023991286),2023-12-30 09:26:21.000,,,,,,,,,,,,1026,
1550.0,71.14250000000001,1549.793695052425,POINT (710907.2844855695 5433703.735478791),2023-12-30 09:26:20.000,,,,,,,,,,,,1027,
1551.0,71.10870000000001,1551.331550443542,POINT (710905.8645376454 5433704.326026924),2023-12-30 09:26:20.000,,,,,,,,,,,,1028,
1553.0,71.00340000000001,1552.9134509783005,POINT (710904.4123257542 5433704.953314677),2023-12-30 09:26:19.000,,,,,,,,,,,,1029,
1555.0,71.11120000000001,1554.6552383476946,POINT (710902.8154991611 5433705.648992815),2023-12-30 09:26:18.000,,,,,,,,,,,,1030,
1558.0,71.1276,1557.9488754483696,POINT (710899.7161071645 5433706.762285257),2023-12-30 09:26:17.000,-41.220636572371845,-72.48405236203268,74.356346,0.44394436,2783261.0,3.0,0.023229312,64.0,0.0,71.1276,1557.9488754483696,1032,9.765346178601636
1560.0,71.20190000000001,1559.5604387717976,POINT (710898.1903722099 5433707.281196804),2023-12-30 09:26:17.000,-41.220254176239806,-72.48392201331086,71.26506,0.28752977,1331376.6,7.0,0.04290405,64.0,0.0,71.20190000000001,1559.5604387717976,1033,34.05178947795364
1561.0,71.2103,1561.0617164226094,POINT (710896.7755535339 5433707.783315016),2023-12-30 09:26:17.000,,,,,,,,,,,,1034,
1562.0,71.23910000000001,1562.4453386499085,POINT (710895.4871170968 5433708.28763834),2023-12-30 09:26:16.000,,,,,,,,,,,,1035,
1564.0,71.2364,1563.782536840521,POINT (710894.2633063197 5433708.826513263),2023-12-30 09:26:16.000,,,,,,,,,,,,1036,
1565.0,71.2201,1565.0851939030983,POINT (710893.0479561698 5433709.295383646),2023-12-30 09:26:15.000,,,,,,,,,,,,1037,
1566.0,71.2313,1566.461696779547,POINT (710891.7446928686 5433709.738401633),2023-12-30 09:26:14.000,-41.22080411646558,-72.48425121720618,87.86464,0.038077533,683217.94,1.0,0.0024046805,68.0,0.0,71.2313,1566.461696779547,1038,32.74378379121822
1568.0,71.2814,1567.979816849335,POINT (710890.3768178008 5433710.396889556),2023-12-30 09:26:14.000,,,,,,,,,,,,1039,
1571.0,71.3006,1571.027098207829,POINT (710887.557206274 5433711.538190234),2023-12-30 09:26:13.000,,,,,,,,,,,,1041,
1573.0,71.27090000000001,1572.5915981560227,POINT (710886.1340797239 5433712.188090927),2023-12-30 09:26:12.000,,,,,,,,,,,,1042,
1574.0,71.28330000000001,1574.0739849664772,POINT (710884.7879529832 5433712.80890769),2023-12-30 09:26:12.000,,,,,,,,,,,,1043,
1576.0,71.27430000000001,1575.5531239074032,POINT (710883.440340244 5433713.418655107),2023-12-30 09:26:12.000,-41.22059852584107,-72.48426863719101,83.564964,0.014166494,526369.94,1.0,0.0031867027,68.0,0.0,71.27430000000001,1575.5531239074032,1044,12.140364400497255
1578.0,71.2853,1578.4746645079529,POINT (710880.8201706841 5433714.710982829),2023-12-30 09:26:11.000,,,,,,,,,,,,1046,
1580.0,71.4067,1579.7022982129602,POINT (710879.7170801908 5433715.249755395),2023-12-30 09:26:10.000,,,,,,,,,,,,1047,
1581.0,71.37100000000001,1580.7782028492886,POINT (710878.7670650878 5433715.754772316),2023-12-30 09:26:09.000,-41.22076784371894,-72.48446076591796,70.81874,0.13170508,1456963.1,6.0,0.02708309,64.0,0.0,71.37100000000001,1580.7782028492886,1048,35.94704649300002
1582.0,71.35170000000001,1581.8197492645368,POINT (710877.8359869064 5433716.22158315),2023-12-30 09:26:09.000,,,,,,,,,,,,1049,
1583.0,71.32400000000001,1582.902697798898,POINT (710876.8590073979 5433716.688796772),2023-12-30 09:26:08.000,-41.22076456585116,-72.48447913405164,73.712776,0.118352994,1361640.4,6.0,0.0142024,64.0,0.0,71.32400000000001,1582.902697798898,1050,36.24449230095593
1584.0,71.39040000000001,1584.1030855042713,POINT (710875.8020029308 5433717.257718734),2023-12-30 09:26:08.000,-41.22021392754384,-72.48415204852631,70.62351,1.3730258,4101315.8,7.0,0.03655173,64.0,0.0,71.39040000000001,1584.1030855042713,1051,30.74826449620214
1585.0,71.3288,1585.4227644718003,POINT (710874.5977946722 5433717.797565979),2023-12-30 09:26:08.000,,,,,,,,,,,,1052,
1587.0,71.26960000000001,1586.860108878385,POINT (710873.3299751395 5433718.474760615),2023-12-30 09:26:07.000,,,,,,,,,,,,1053,
1588.0,71.4474,1588.4661385994104,POINT (710871.9198401021 5433719.243428711),2023-12-30 09:26:07.000,,,,,,,,,,,,1054,
1591.0,71.41170000000001,1591.4960911284159,POINT (710869.2476629312 5433720.671528958),2023-12-30 09:26:06.000,,,,,,,,,,,,1056,
1593.0,71.5044,1592.9787519732497,POINT (710867.9305375074 5433721.352310713),2023-12-30 09:26:05.000,,,,,,,,,,,,1057,
1596.0,71.501,1595.8372994843878,POINT (710865.3809743456 5433722.644440432),2023-12-30 09:26:04.000,,,,,,,,,,,,1059,
1597.0,71.56920000000001,1597.271722367608,POINT (710864.1260128932 5433723.339163946),2023-12-30 09:26:03.000,,,,,,,,,,,,1060,
1599.0,71.57130000000001,1598.6801622225003,POINT (710862.8915448104 5433724.017243128),2023-12-30 09:26:03.000,-41.22018624308569,-72.48431007041916,71.92088,0.25709805,1029949.0,4.0,0.021321785,64.0,0.0,71.57130000000001,1598.6801622225003,1061,27.731100241848555
1600.0,71.4989,1600.0697165604206,POINT (710861.6721152667 5433724.683465948),2023-12-30 09:26:03.000,,,,,,,,,,,,1062,
1602.0,71.6135,1601.5041673066955,POINT (710860.455149001 5433725.442835458),2023-12-30 09:26:02.000,,,,,,,,,,,,1063,
1603.0,71.5608,1602.9375258406599,POINT (710859.1998734106 5433726.134789126),2023-12-30 09:26:02.000,,,,,,,,,,,,1064,
1604.0,71.5348,1604.3461980961024,POINT (710858.0224655296 5433726.908137822),2023-12-30 09:26:01.000,-41.22035491333351,-72.48450403939177,71.935844,0.82376534,1805883.0,7.0,0.019439813,64.0,0.0,71.5348,1604.3461980961024,1065,3.458560801808739
1606.0,71.57430000000001,1605.801851787824,POINT (710856.7778686327 5433727.663059165),2023-12-30 09:26:00.000,,,,,,,,,,,,1066,
1607.0,71.61550000000001,1607.212158023265,POINT (710855.5741769196 5433728.39796728),2023-12-30 09:26:00.000,-41.22034934339612,-72.48453433708585,86.027115,0.048141245,815160.0,1.0,0.0026054282,68.0,0.0,71.61550000000001,1607.212158023265,1067,2.7826643012545236
1609.0,71.6212,1608.5816570497273,POINT (710854.4021122418 5433729.106340045),2023-12-30 09:25:59.000,,,,,,,,,,,,1068,
1611.0,71.58330000000001,1611.4078894422112,POINT (710851.9970101888 5433730.590596636),2023-12-30 09:25:59.000,,,,,,,,,,,,1070,
1613.0,71.6817,1612.8661202576407,POINT (710850.7716201514 5433731.381075204),2023-12-30 09:25:58.000,,,,,,,,,,,,1071,
1614.0,71.6093,1614.27414967312,POINT (710849.5851481523 5433732.139251325),2023-12-30 09:25:58.000,,,,,,,,,,,,1072,
1616.0,71.739,1615.6933587287504,POINT (710848.4129394913 5433732.939302073),2023-12-30 09:25:57.000,-41.22032909376823,-72.48465145933756,73.297775,0.23268211,2400028.5,3.0,0.012475932,64.0,0.0,71.739,1615.6933587287504,1073,0.7342695204961112
1618.0,71.7565,1618.4494327234775,POINT (710846.1351611692 5433734.4905561535),2023-12-30 09:25:56.000,-41.22032413231659,-72.48468031144739,68.61545,0.10781538,707712.94,7.0,0.032559786,64.0,0.0,71.7565,1618.4494327234775,1075,1.220989338028334
1627.0,71.72600000000001,1627.0808571499622,POINT (710838.9863518855 5433739.324757159),2023-12-30 09:25:53.000,,,,,,,,,,,,1081,
1629.0,71.7154,1628.5318825267248,POINT (710837.8007477678 5433740.161308126),2023-12-30 09:25:53.000,-41.22030252076559,-72.48480332019994,73.13044,0.4103572,3059799.2,3.0,0.010202476,64.0,0.0,71.7154,1628.5318825267248,1082,4.734030117101534
1631.0,71.8722,1631.4182556516087,POINT (710835.5303411816 5433741.943229995),2023-12-30 09:25:51.000,-41.2199486676511,-72.48450983247966,73.27977,0.122474656,1445098.4,4.0,0.010483589,64.0,0.0,71.8722,1631.4182556516087,1084,41.510649657155625
1633.0,71.8857,1632.7628688815323,POINT (710834.4741918277 5433742.77541584),2023-12-30 09:25:51.000,,,,,,,,,,,,1085,
1635.0,71.8853,1635.3669316019864,POINT (710832.4312999477 5433744.389934234),2023-12-30 09:25:50.000,,,,,,,,,,,,1087,
1637.0,71.8896,1636.6589085669827,POINT (710831.4282359285 5433745.204223527),2023-12-30 09:25:50.000,,,,,,,,,,,,1088,
1638.0,71.9184,1637.9534596615454,POINT (710830.4460551539 5433746.047540467),2023-12-30 09:25:49.000,,,,,,,,,,,,1089,
1639.0,71.8652,1639.2441026265803,POINT (710829.4629702324 5433746.883784032),2023-12-30 09:25:49.000,-41.22027669480761,-72.48495143018181,67.72696,0.97791755,2819893.2,7.0,0.027078474,64.0,0.0,71.8652,1639.2441026265803,1090,9.977744816004881
1641.0,71.9097,1640.6465190796514,POINT (710828.4610091462 5433747.865031142),2023-12-30 09:25:48.000,-41.22010463890581,-72.48477498264504,84.1339,-0.017439608,252098.14,1.0,0.0027558831,68.0,0.0,71.9097,1640.6465190796514,1091,14.111326746153894
1642.0,71.89460000000001,1642.0569809108704,POINT (710827.4057617676 5433748.800902686),2023-12-30 09:25:47.000,-41.22044137071032,-72.4851678405401,72.114716,0.22031458,1994203.5,3.0,0.008588532,64.0,0.0,71.89460000000001,1642.0569809108704,1092,35.722866035761335
1643.0,71.8515,1643.4720225887327,POINT (710826.3704571908 5433749.7655204255),2023-12-30 09:25:47.000,,,,,,,,,,,,1093,
1645.0,71.87450000000001,1644.921989422751,POINT (710825.3270517292 5433750.772351525),2023-12-30 09:25:46.000,-41.22042942660842,-72.48523490897963,82.22739,-0.017351484,270328.3,1.0,0.0024938898,69.0,0.0,71.87450000000001,1644.921989422751,1094,38.45242442788675
1649.0,71.9967,1649.0572947740889,POINT (710822.3795640747 5433753.672421192),2023-12-30 09:25:45.000,,,,,,,,,,,,1097,
1650.0,72.00800000000001,1650.4072154221178,POINT (710821.4531300856 5433754.654259172),2023-12-30 09:25:45.000,,,,,,,,,,,,1098,
1652.0,71.96100000000001,1651.7403282455234,POINT (710820.5415822075 5433755.627023412),2023-12-30 09:25:44.000,-41.21991647572473,-72.48469382046841,72.918076,0.20981874,1757960.6,3.0,0.008792256,64.0,0.0,71.96100000000001,1651.7403282455234,1099,34.10350694545428
1653.0,71.965,1653.089382101981,POINT (710819.6237362119 5433756.615711955),2023-12-30 09:25:44.000,,,,,,,,,,,,1100,
1654.0,71.98370000000001,1654.420099492554,POINT (710818.7178391138 5433757.590473065),2023-12-30 09:25:43.000,-41.220403354878066,-72.48538405274945,80.57462,0.023341052,590358.5,1.0,0.0024396852,68.0,0.0,71.98370000000001,1654.420099492554,1101,45.09139999550621
1656.0,71.99770000000001,1655.7435734196924,POINT (710817.8391766474 5433758.580187926),2023-12-30 09:25:42.000,,,,,,,,,,,,1102,
1657.0,71.97590000000001,1657.0487469944346,POINT (710816.9571490331 5433759.542219811),2023-12-30 09:25:42.000,,,,,,,,,,,,1103,
1661.0,72.0366,1660.878747001094,POINT (710814.4358901283 5433762.42501064),2023-12-30 09:25:41.000,,,,,,,,,,,,1106,
1662.0,72.12270000000001,1662.1439322906604,POINT (710813.5991642177 5433763.3740014555),2023-12-30 09:25:40.000,-41.22021907650029,-72.48528011015975,73.2528,0.20680152,1998231.9,3.0,0.00577569,64.0,0.0,72.12270000000001,1662.1439322906604,1107,24.704391919770597
1665.0,72.14280000000001,1664.7699234209367,POINT (710811.8720731454 5433765.351319899),2023-12-30 09:25:39.000,,,,,,,,,,,,1109,
1666.0,72.15090000000001,1666.2260525945503,POINT (710810.8848047247 5433766.421653135),2023-12-30 09:25:39.000,-41.21971490886223,-72.48468803730793,72.51569,0.19533005,2021989.2,3.0,0.007698334,64.0,0.0,72.15090000000001,1666.2260525945503,1110,49.89880982931467
1668.0,72.1324,1667.7788091536902,POINT (710809.7826143437 5433767.515375813),2023-12-30 09:25:38.000,,,,,,,,,,,,1111,
1669.0,72.11890000000001,1669.372966357778,POINT (710808.6300700804 5433768.616729031),2023-12-30 09:25:37.000,,,,,,,,,,,,1112,
1671.0,72.11800000000001,1671.089767649775,POINT (710807.3421642547 5433769.75194058),2023-12-30 09:25:37.000,-41.220034227876326,-72.4851776106317,80.9482,0.020587375,601585.06,1.0,0.0026680145,68.0,0.0,72.11800000000001,1671.089767649775,1113,3.93107098421465
1673.0,72.0793,1672.8472533275162,POINT (710806.0139258637 5433770.902826623),2023-12-30 09:25:36.000,-41.220202746959444,-72.48537355207645,71.936806,0.36930543,2839876.2,3.0,0.0065734563,64.0,0.0,72.0793,1672.8472533275162,1114,28.81377923451909
1675.0,72.20280000000001,1674.6226582570596,POINT (710804.6761379233 5433772.0700395815),2023-12-30 09:25:36.000,,,,,,,,,,,,1115,
1676.0,72.28160000000001,1676.3513802897621,POINT (710803.3767214152 5433773.210213518),2023-12-30 09:25:36.000,,,,,,,,,,,,1116,
1678.0,72.3815,1677.812049946782,POINT (710802.3217552578 5433774.220462128),2023-12-30 09:25:35.000,,,,,,,,,,,,1117,
1679.0,72.30050000000001,1679.1683343001614,POINT (710801.2622910555 5433775.067245956),2023-12-30 09:25:35.000,,,,,,,,,,,,1118,
1681.0,72.286,1680.636807851598,POINT (710800.0991514071 5433775.963639134),2023-12-30 09:25:34.000,-41.22001344416579,-72.48529737899173,72.71138,0.8920979,4794553.5,4.0,0.0057133567,64.0,0.0,72.286,1680.636807851598,1119,8.435538861392196
1682.0,72.2395,1682.1163384567005,POINT (710798.974239867 5433776.9246723475),2023-12-30 09:25:33.000,-41.21983689259408,-72.48514677758828,89.71312,-0.013920294,315291.53,1.0,0.0036915857,68.0,0.0,72.2395,1682.1163384567005,1120,14.799882233014696
1684.0,72.43150000000001,1683.5512781662303,POINT (710797.8508484897 5433777.817445434),2023-12-30 09:25:33.000,,,,,,,,,,,,1121,
1686.0,72.29190000000001,1686.2954363009355,POINT (710795.9160370583 5433779.7526186155),2023-12-30 09:25:32.000,,,,,,,,,,,,1123,
1688.0,72.44000000000001,1687.8439520231902,POINT (710794.9340716252 5433780.9499677),2023-12-30 09:25:32.000,-41.219833963063856,-72.48516543631638,71.56918,0.19155408,1169550.4,3.0,0.0066890316,64.0,0.0,72.44000000000001,1687.8439520231902,1124,13.963306283140897
1691.0,72.29230000000001,1691.2965474568882,POINT (710792.8645155607 5433783.713495367),2023-12-30 09:25:31.000,-41.219668750340006,-72.48495206389026,69.41666,0.03997212,784722.75,5.0,0.010229361,68.0,0.0,72.29230000000001,1691.2965474568882,1126,39.39204270833463
1696.0,72.53080000000001,1696.19674946219,POINT (710790.0015303539 5433787.6902126875),2023-12-30 09:25:29.000,,,,,,,,,,,,1129,
1698.0,72.41430000000001,1697.689458950183,POINT (710789.0811493237 5433788.865406448),2023-12-30 09:25:28.000,,,,,,,,,,,,1130,
1699.0,72.43440000000001,1699.1404166286763,POINT (710788.2078355968 5433790.024113192),2023-12-30 09:25:28.000,,,,,,,,,,,,1131,
1701.0,72.6119,1700.640433151941,POINT (710787.3213235696 5433791.234132199),2023-12-30 09:25:27.000,-41.21980075521892,-72.48535512984154,71.92539,0.5903166,2087581.8,4.0,0.005278034,64.0,0.0,72.6119,1700.640433151941,1132,3.7365065379709375
1702.0,72.6075,1702.3299155992613,POINT (710786.3622011003 5433792.624971883),2023-12-30 09:25:27.000,,,,,,,,,,,,1133,
1707.0,72.6439,1707.3451091382265,POINT (710783.4234031991 5433796.672095933),2023-12-30 09:25:26.000,-41.21978188768111,-72.48546282509051,72.77729,0.8410076,3590623.5,4.0,0.00432532,64.0,0.0,72.6439,1707.3451091382265,1136,2.215497167119061
1709.0,72.5403,1709.0281045469212,POINT (710782.4254926023 5433798.027325798),2023-12-30 09:25:25.000,,,,,,,,,,,,1137,
1716.0,72.68690000000001,1716.2067279453283,POINT (710778.0792320356 5433803.7338384),2023-12-30 09:25:23.000,,,,,,,,,,,,1141,
1718.0,72.661,1718.1345381728665,POINT (710776.9809747963 5433805.318225761),2023-12-30 09:25:23.000,,,,,,,,,,,,1142,
1720.0,72.60390000000001,1720.0657134057528,POINT (710775.9633727747 5433806.959543495),2023-12-30 09:25:22.000,-41.21943563306828,-72.48512643366752,70.9307,0.027636847,644237.3,2.0,0.005389623,4164.0,0.0,72.60390000000001,1720.0657134057528,1143,43.652607297726135
1729.0,72.83370000000001,1728.5547569560056,POINT (710770.5760513033 5433813.513223658),2023-12-30 09:25:19.000,-41.21957012090385,-72.48551534543452,72.77436,1.4940244,5104250.5,4.0,0.003708032,64.0,0.0,72.83370000000001,1728.5547569560056,1148,9.216957888769649
1730.0,72.88390000000001,1730.019708734651,POINT (710769.574278641 5433814.582118062),2023-12-30 09:25:19.000,,,,,,,,,,,,1149,
1734.0,72.83560000000001,1734.3207623594276,POINT (710766.5650590291 5433817.654024738),2023-12-30 09:25:18.000,,,,,,,,,,,,1152,
1736.0,72.91040000000001,1735.728546535726,POINT (710765.5462513037 5433818.625563263),2023-12-30 09:25:17.000,-41.21971978584166,-72.48581710047677,75.89671,0.28581923,3086193.0,7.0,0.0026599474,64.0,0.0,72.91040000000001,1735.728546535726,1153,20.373894349601695
1737.0,72.9144,1737.0430739919773,POINT (710764.5642376903 5433819.49942349),2023-12-30 09:25:17.000,,,,,,,,,,,,1154,
1738.0,72.94000000000001,1738.3316823932998,POINT (710763.6592267815 5433820.416738521),2023-12-30 09:25:16.000,,,,,,,,,,,,1155,
1740.0,72.96350000000001,1739.6563416025149,POINT (710762.7590553329 5433821.388547856),2023-12-30 09:25:15.000,,,,,,,,,,,,1156,
1741.0,72.9825,1740.9821916941808,POINT (710761.8792753496 5433822.380447875),2023-12-30 09:25:15.000,,,,,,,,,,,,1157,
1742.0,72.99310000000001,1742.2857573439103,POINT (710761.0390194289 5433823.377068861),2023-12-30 09:25:14.000,,,,,,,,,,,,1158,
1744.0,73.02780000000001,1743.592348200632,POINT (710760.2110589823 5433824.38784142),2023-12-30 09:25:14.000,,,,,,,,,,,,1159,
1746.0,73.01480000000001,1746.1862055705349,POINT (710758.5751559917 5433826.400472929),2023-12-30 09:25:13.000,,,,,,,,,,,,1161,
1749.0,73.0211,1748.8032175670405,POINT (710756.9554049703 5433828.455850352),2023-12-30 09:25:12.000,-41.21951913720688,-72.48580657372861,73.269554,1.287243,13643259.0,4.0,0.0028802115,64.0,0.0,73.0211,1748.8032175670405,1163,4.441983152531868
1750.0,73.03080000000001,1750.1122192580326,POINT (710756.1590208163 5433829.4947236385),2023-12-30 09:25:11.000,-41.219198061757176,-72.48532341403154,97.851456,-0.016171906,297687.6,1.0,0.0028928637,68.0,0.0,73.03080000000001,1750.1122192580326,1164,49.503585472965064
1751.0,73.0343,1751.428029652436,POINT (710755.3557396044 5433830.536883074),2023-12-30 09:25:11.000,-41.21951135585977,-72.4858499521813,79.76942,0.026538558,638351.44,5.0,0.003188384,68.0,0.0,73.0343,1751.428029652436,1165,6.722282193402759
1753.0,73.05050000000001,1752.7205865589679,POINT (710754.5706593137 5433831.563699656),2023-12-30 09:25:10.000,,,,,,,,,,,,1166,
1754.0,73.03320000000001,1754.031921730288,POINT (710753.797944177 5433832.62318597),2023-12-30 09:25:10.000,,,,,,,,,,,,1167,
1755.0,73.02780000000001,1755.3012228388432,POINT (710753.0358290507 5433833.638225791),2023-12-30 09:25:09.000,,,,,,,,,,,,1168,
1762.0,73.04220000000001,1761.5327431956,POINT (710749.4630325334 5433838.739571358),2023-12-30 09:25:07.000,,,,,,,,,,,,1173,
1763.0,73.06750000000001,1762.6485867411184,POINT (710748.8010172049 5433839.637815491),2023-12-30 09:25:06.000,,,,,,,,,,,,1174,
1764.0,73.0323,1763.7484213969378,POINT (710748.1214864593 5433840.502612714),2023-12-30 09:25:06.000,-41.21916435170678,-72.48551706692751,83.911095,-0.035048276,137205.98,1.0,0.003961751,68.0,0.0,73.0323,1763.7484213969378,1175,38.94517683941134
1765.0,72.997,1764.8644589051767,POINT (710747.4213372882 5433841.37171044),2023-12-30 09:25:05.000,,,,,,,,,,,,1176,
1766.0,73.01920000000001,1765.9677805704464,POINT (710746.7252376826 5433842.227726816),2023-12-30 09:25:05.000,-41.219316368100095,-72.48580627037916,81.850334,0.0049110586,453514.38,1.0,0.0036549524,68.0,0.0,73.01920000000001,1765.9677805704464,1177,9.535775520449407
1767.0,73.0776,1767.0060637063518,POINT (710746.0667518831 5433843.0304897465),2023-12-30 09:25:05.000,-41.21947118197168,-72.48608046043148,73.11894,0.3960213,5172420.0,4.0,0.0026086904,64.0,0.0,73.0776,1767.0060637063518,1178,19.128377968875267
1768.0,73.0899,1767.969502701138,POINT (710745.4879641453 5433843.800697154),2023-12-30 09:25:04.000,,,,,,,,,,,,1179,
1769.0,73.08030000000001,1768.992552725809,POINT (710744.8825517462 5433844.625383264),2023-12-30 09:25:04.000,,,,,,,,,,,,1180,
1770.0,73.06110000000001,1770.0369120854314,POINT (710744.2729181899 5433845.473341635),2023-12-30 09:25:03.000,-41.21915243296745,-72.48558509674933,85.00289,-0.021534279,265803.2,1.0,0.004272338,68.0,0.0,73.06110000000001,1770.0369120854314,1181,35.41084373204667
1771.0,73.1238,1771.08210491988,POINT (710743.6668845934 5433846.32489982),2023-12-30 09:25:03.000,-41.21930337007825,-72.4858819744556,73.12895,1.5382802,20153576.0,4.0,0.0026663744,64.0,0.0,73.1238,1771.08210491988,1182,5.4599823621045775
1772.0,73.1042,1772.1016863399893,POINT (710743.0675352848 5433847.149718999),2023-12-30 09:25:02.000,-41.21930193867567,-72.4858888640361,79.84915,-0.0033302035,384756.12,5.0,0.00337681,68.0,0.0,73.1042,1772.1016863399893,1183,5.0843718649809135
1774.0,73.10340000000001,1774.272968258804,POINT (710741.8024563196 5433848.913633289),2023-12-30 09:25:01.000,,,,,,,,,,,,1185,
1775.0,73.09660000000001,1775.4337527891998,POINT (710741.1147030793 5433849.848735533),2023-12-30 09:25:00.000,-41.21929420732821,-72.48593523153164,63.040916,0.042685714,819733.8,1.0,0.008968426,68.0,0.0,73.09660000000001,1775.4337527891998,1186,2.552530056293661
1777.0,73.0775,1776.6565210363096,POINT (710740.4170631319 5433850.852956967),2023-12-30 09:25:00.000,-41.2191361328792,-72.48568002468932,73.160095,0.1126214,1619287.9,3.0,0.0028961594,64.0,0.0,73.0775,1776.6565210363096,1187,30.17868961396633
1778.0,73.0694,1777.886837134613,POINT (710739.6951876091 5433851.849236763),2023-12-30 09:25:00.000,-41.219287562269876,-72.48597080091156,83.11111,0.026191812,612952.2,1.0,0.0040523577,68.0,0.0,73.0694,1777.886837134613,1188,0.7292015265791251
1779.0,73.117,1779.1402973325407,POINT (710738.9410590478 5433852.850462303),2023-12-30 09:24:59.000,,,,,,,,,,,,1189,
1782.0,73.13430000000001,1781.5648596621465,POINT (710737.5688059032 5433854.849286986),2023-12-30 09:24:58.000,-41.21927812808128,-72.4860262007781,73.00976,0.4906033,6672685.5,4.0,0.002581229,64.0,0.0,73.13430000000001,1781.5648596621465,1191,2.5363169895815973
1784.0,73.14980000000001,1783.8389646461671,POINT (710736.336632154 5433856.759791998),2023-12-30 09:24:57.000,,,,,,,,,,,,1193,
1785.0,73.12020000000001,1784.943484871896,POINT (710735.748625838 5433857.694785849),2023-12-30 09:24:56.000,-41.21926703566928,-72.48608845538155,77.893265,0.014538249,548113.7,5.0,0.0033147223,68.0,0.0,73.12020000000001,1784.943484871896,1194,6.087700139176056
