rounded_cumulative_distance,Height(m),cumulative_distance,geometry,Datetime,latitude,longitude,height,water_frac,coherent_power,classification,missed_detection_rate,geolocation_qual,index_right,nearest_GNSS_height,nearest_GNSS_dist,nearest_index,distance_to_nearest,height_detrended
6865.0,123.0096,6865.339463128019,POINT (713011.5736234335 5437664.171307846),2023-12-30 08:57:51.000,-41.18428068162822,-72.4605792030909,122.822014,0.9749906,15106812.0,3.0,0.0039793453,8388608.0,0.0,123.0096,6865.339463128019,4424,31.535654093546075,55.81045559748492
6855.0,123.0051,6855.188688213258,POINT (713008.3695189673 5437654.549396412),2023-12-30 08:57:55.000,-41.18444970331512,-72.4603945934428,122.2832,0.2445042,4339553.0,3.0,0.0036305436,8388608.0,0.0,123.0051,6855.188688213258,4417,11.192604464678292,55.37072180315933
6847.0,122.8476,6847.310324740799,POINT (713006.8125220903 5437646.8298835205),2023-12-30 08:57:57.000,-41.184502825087385,-72.46068556211071,122.72935,1.3948699,24939182.0,3.0,0.0043340884,8388608.0,0.0,122.8476,6847.310324740799,4412,34.26313175967283,55.89377133839518
6842.0,122.876,6841.782689565989,POINT (713006.040385737 5437641.359591803),2023-12-30 08:57:59.000,-41.18460393289494,-72.46012903636023,121.82392,0.12154846,2300155.5,3.0,0.003424898,8388608.0,0.0,122.876,6841.782689565989,4409,13.401804809117335,55.04229576400428
6829.0,122.6339,6829.133736593002,POINT (713004.0226898498 5437628.876504148),2023-12-30 08:58:02.000,-41.18467852340898,-72.46053758834285,122.1476,0.13947704,2768015.0,3.0,0.003996024,8388608.0,0.0,122.6339,6829.133736593002,4402,19.51767345834773,55.489440314509366
6822.0,122.5144,6821.51759571396,POINT (713003.1460472494 5437621.313063184),2023-12-30 08:58:04.000,-41.18474044117092,-72.46087673775895,122.54666,0.83309114,15295326.0,4.0,0.0047490187,8388608.0,0.0,122.5144,6821.51759571396,4398,47.23708733608796,55.962840333973645
6806.0,122.0172,6806.36475308977,POINT (713001.3531080671 5437606.28148458),2023-12-30 08:58:09.000,-41.18488906662373,-72.46058041646904,122.11914,0.065119736,1444047.6,3.0,0.0042425664,8388609.0,0.0,122.0172,6806.36475308977,4389,20.99578140352911,55.68322497931982
6794.0,121.9656,6793.780236458471,POINT (712998.3748821409 5437594.076784417),2023-12-30 08:58:12.000,-41.18493765179294,-72.46084654163798,122.59984,0.9870967,16782118.0,4.0,0.0050831004,8388608.0,0.0,121.9656,6793.780236458471,4382,41.60209404871702,56.286760576268065
6775.0,121.7643,6774.844101681645,POINT (712993.5498795517 5437575.798853487),2023-12-30 08:58:17.000,-41.18511950930041,-72.46073225891439,121.97471,0.0743849,1556842.2,3.0,0.004587018,8388608.0,0.0,121.7643,6774.844101681645,4373,27.69977376822094,55.8464633741698
6766.0,121.4603,6765.862272547429,POINT (712991.02755991 5437567.187067759),2023-12-30 08:58:19.000,-41.18516374975516,-72.46097458865853,122.48485,0.4056444,6769909.0,3.0,0.005511091,8388608.0,0.0,121.4603,6765.862272547429,4368,46.1311460497798,56.444273673769914
