latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,rcvr_clk_ns
-41.26202911111111,-72.42269131111112,37.9332,18.27986,10,2024,-210392.761
-41.26204016944445,-72.42269085833334,37.9361,18.28000,10,2024,-210392.807
-41.262051069444446,-72.4226905138889,37.9423,18.28014,10,2024,-210392.786
-41.26206204722222,-72.42269,37.9485,18.28028,10,2024,-210392.822
-41.26207308888889,-72.42268973888889,37.9348,18.28042,10,2024,-210392.933
-41.26208427222222,-72.42268911666669,37.9292,18.28056,10,2024,-210393.042
-41.26209554722222,-72.42268882500001,37.9356,18.28069,10,2024,-210392.921
-41.2621066861111,-72.422688375,37.9357,18.28083,10,2024,-210392.663
-41.262117800000006,-72.42268773055555,37.9361,18.28097,10,2024,-210392.342
-41.26212906944445,-72.42268706388889,37.9374,18.28111,10,2024,-210392.089
-41.262140375,-72.42268649166667,37.9297,18.28125,10,2024,-210391.985
-41.26215172777778,-72.42268581944445,37.9422,18.28139,10,2024,-210391.986
-41.262163047222224,-72.42268505555556,37.9407,18.28153,10,2024,-210391.981
-41.262174502777775,-72.42268436388889,37.9464,18.28167,10,2024,-210391.977
-41.26218596666666,-72.42268345833332,37.9358,18.28181,10,2024,-210391.862
-41.262197558333334,-72.42268255833332,37.9463,18.28194,10,2024,-210391.797
-41.26220889722222,-72.42268166388888,37.9358,18.28208,10,2024,-210391.671
-41.26222027777777,-72.42268067777778,37.9464,18.28222,10,2024,-210391.556
-41.26223167777778,-72.42267952500002,37.9457,18.28236,10,2024,-210391.398
-41.262243336111105,-72.42267836944447,37.9184,18.28250,10,2024,-210391.259
-41.26225462777778,-72.422677275,37.9458,18.28264,10,2024,-210390.993
-41.26226615,-72.42267627777778,37.9494,18.28278,10,2024,-210390.864
-41.26227768333333,-72.422674975,37.942,18.28292,10,2024,-210390.698
-41.26228927222222,-72.42267388333333,37.9411,18.28306,10,2024,-210390.537
-41.26230103611111,-72.42267266111112,37.9374,18.28319,10,2024,-210390.477
-41.26231258611111,-72.42267162777779,37.9353,18.28333,10,2024,-210390.335
-41.26232420833333,-72.42267050000001,37.9445,18.28347,10,2024,-210390.241
-41.262335952777775,-72.4226696027778,37.9413,18.28361,10,2024,-210390.225
-41.26234756111111,-72.42266879722223,37.9432,18.28375,10,2024,-210390.192
-41.262359161111114,-72.42266798055557,37.939,18.28389,10,2024,-210390.130
-41.26237085,-72.42266711111111,37.9437,18.28403,10,2024,-210390.119
-41.26238260833333,-72.42266637222224,37.9315,18.28417,10,2024,-210390.088
-41.26239446666667,-72.42266567222224,37.931,18.28431,10,2024,-210390.061
-41.26240649722222,-72.42266505833334,37.9325,18.28444,10,2024,-210389.973
-41.26241851388889,-72.42266431111113,37.9279,18.28458,10,2024,-210390.085
-41.26243033611111,-72.42266358611113,37.9331,18.28472,10,2024,-210390.210
-41.262442283333336,-72.42266272222224,37.9481,18.28486,10,2024,-210390.362
-41.26245426944445,-72.42266183333332,37.9409,18.28500,10,2024,-210390.644
-41.26246622222223,-72.42266076666665,37.9399,18.28514,10,2024,-210390.819
-41.26247819999999,-72.42265958888889,37.9432,18.28528,10,2024,-210390.836
-41.262490319444446,-72.42265835555555,37.9418,18.28542,10,2024,-210390.812
-41.26250240555556,-72.42265694722224,37.9543,18.28556,10,2024,-210390.708
-41.26251442222223,-72.42265544722224,37.9516,18.28569,10,2024,-210390.634
-41.262526333333334,-72.42265387222221,37.9403,18.28583,10,2024,-210390.723
-41.26253813611112,-72.42265227222224,37.9406,18.28597,10,2024,-210390.762
-41.26255008611111,-72.42265033611112,37.9332,18.28611,10,2024,-210390.713
-41.26256227222222,-72.42264845000001,37.9188,18.28625,10,2024,-210390.680
-41.26257443888888,-72.42264636666667,37.922,18.28639,10,2024,-210390.773
-41.262586461111106,-72.42264406944446,37.9164,18.28653,10,2024,-210390.953
-41.26259831111111,-72.42264164166667,37.8875,18.28667,10,2024,-210391.209
-41.26260990833333,-72.42263957222224,37.9177,18.28681,10,2024,-210391.240
-41.26262155,-72.42263736944444,37.8933,18.28694,10,2024,-210391.404
-41.262633288888885,-72.422635,37.8878,18.28708,10,2024,-210391.655
-41.262644880555555,-72.4226327388889,37.8862,18.28722,10,2024,-210391.734
-41.26265644722221,-72.42263049722226,37.8876,18.28736,10,2024,-210391.722
-41.26266787222223,-72.4226282138889,37.8851,18.28750,10,2024,-210391.871
-41.26267950277778,-72.42262570277778,37.8726,18.28764,10,2024,-210392.045
-41.26269109444445,-72.4226233277778,37.8687,18.28778,10,2024,-210392.248
-41.262702830555554,-72.42262095833334,37.8809,18.28792,10,2024,-210392.380
-41.2627146,-72.42261865833333,37.871,18.28806,10,2024,-210392.488
-41.26272629166666,-72.42261638333332,37.8847,18.28819,10,2024,-210392.462
-41.26273808888889,-72.42261401111114,37.8806,18.28833,10,2024,-210392.457
-41.262750127777785,-72.42261153611112,37.881,18.28847,10,2024,-210392.425
-41.26276217777778,-72.422609025,37.8775,18.28861,10,2024,-210392.322
-41.262774336111114,-72.4226063,37.8736,18.28875,10,2024,-210392.230
-41.26278617777778,-72.42260339444445,37.8696,18.28889,10,2024,-210392.044
-41.26279811944445,-72.42260048888889,37.8747,18.28903,10,2024,-210391.841
-41.262810055555555,-72.42259760277778,37.882,18.28917,10,2024,-210391.790
-41.26282227777777,-72.42259450833333,37.8741,18.28931,10,2024,-210391.886
-41.26283433888889,-72.42259148611113,37.8713,18.28944,10,2024,-210391.763
-41.2628463,-72.42258840833334,37.8742,18.28958,10,2024,-210391.810
-41.26285838888889,-72.42258543055556,37.8605,18.28972,10,2024,-210391.913
-41.26287052777778,-72.42258255555556,37.8572,18.28986,10,2024,-210391.958
-41.262882722222216,-72.42257970833334,37.8702,18.29000,10,2024,-210391.994
-41.262894922222216,-72.42257699444446,37.8518,18.29014,10,2024,-210391.969
-41.26290696388889,-72.4225740888889,37.8593,18.29028,10,2024,-210391.982
-41.26291917777777,-72.42257160833334,37.8701,18.29042,10,2024,-210391.980
-41.2629315888889,-72.42256914722223,37.8675,18.29056,10,2024,-210392.044
-41.26294390833333,-72.42256660277779,37.8591,18.29069,10,2024,-210391.985
-41.26295622222222,-72.42256418333335,37.8496,18.29083,10,2024,-210392.011
-41.262968566666665,-72.42256205000001,37.8643,18.29097,10,2024,-210392.019
-41.26298096111111,-72.42255979722222,37.8525,18.29111,10,2024,-210392.123
-41.262993575,-72.42255764722222,37.8572,18.29125,10,2024,-210392.174
-41.26300636666667,-72.42255550555556,37.8511,18.29139,10,2024,-210392.048
-41.263019122222225,-72.42255346944445,37.8467,18.29153,10,2024,-210391.815
-41.263031769444446,-72.42255142500001,37.8511,18.29167,10,2024,-210391.635
-41.263044525,-72.42254928611112,37.8626,18.29181,10,2024,-210391.544
-41.26305754722223,-72.42254729722222,37.8574,18.29194,10,2024,-210391.622
-41.26307065555556,-72.4225451111111,37.8549,18.29208,10,2024,-210391.849
-41.26308363333333,-72.42254306111111,37.8552,18.29222,10,2024,-210391.977
-41.26309670833334,-72.42254080833334,37.8531,18.29236,10,2024,-210391.980
-41.26310956666666,-72.42253838333335,37.8572,18.29250,10,2024,-210391.878
-41.26312267777777,-72.42253607777778,37.8588,18.29264,10,2024,-210391.837
-41.263135838888886,-72.42253358055558,37.8589,18.29278,10,2024,-210391.911
-41.26314904444445,-72.4225311,37.8516,18.29292,10,2024,-210391.932
-41.263162227777784,-72.4225283888889,37.8496,18.29306,10,2024,-210392.055
-41.26317538333333,-72.4225257388889,37.856,18.29319,10,2024,-210392.153
-41.263188702777775,-72.42252286111113,37.8542,18.29333,10,2024,-210392.257
-41.263201977777776,-72.42251978611111,37.8462,18.29347,10,2024,-210392.428
-41.26321521944445,-72.42251664722224,37.8478,18.29361,10,2024,-210392.537
-41.26322858333333,-72.42251348333333,37.8429,18.29375,10,2024,-210392.600
-41.263241794444454,-72.42251015000001,37.8495,18.29389,10,2024,-210392.692
-41.26325516666667,-72.42250680833334,37.8504,18.29403,10,2024,-210392.681
-41.26326852222222,-72.42250338611112,37.8528,18.29417,10,2024,-210392.715
-41.263281825,-72.42250000277778,37.852,18.29431,10,2024,-210392.599
-41.263295102777775,-72.4224966388889,37.8543,18.29444,10,2024,-210392.590
-41.263308474999995,-72.42249318333333,37.8512,18.29458,10,2024,-210392.581
-41.26332210277778,-72.42248967222221,37.8438,18.29472,10,2024,-210392.683
-41.26333565555556,-72.42248587222223,37.8443,18.29486,10,2024,-210392.688
-41.26334932777778,-72.42248210000004,37.8445,18.29500,10,2024,-210392.636
-41.263362969444444,-72.42247815833333,37.8291,18.29514,10,2024,-210392.635
-41.26337651111111,-72.42247418333334,37.8295,18.29528,10,2024,-210392.602
-41.263390030555556,-72.42247001944445,37.8263,18.29542,10,2024,-210392.456
-41.26340370277778,-72.42246552499999,37.8226,18.29556,10,2024,-210392.289
-41.26341731111111,-72.42246100833334,37.8192,18.29569,10,2024,-210392.096
-41.263430758333335,-72.42245618888889,37.821,18.29583,10,2024,-210391.879
-41.263443994444444,-72.42245125277779,37.8148,18.29597,10,2024,-210391.765
-41.26345703611111,-72.42244639166668,37.8065,18.29611,10,2024,-210391.553
-41.263469969444444,-72.42244141944447,37.8041,18.29625,10,2024,-210391.467
-41.26348285277778,-72.42243640833334,37.8006,18.29639,10,2024,-210391.481
-41.26349559166667,-72.42243110555555,37.7982,18.29653,10,2024,-210391.354
-41.263508272222225,-72.42242580555556,37.788,18.29667,10,2024,-210391.258
-41.26352087499999,-72.42242038611113,37.787,18.29681,10,2024,-210391.276
-41.26353335555555,-72.42241442222223,37.7855,18.29694,10,2024,-210391.337
-41.263545655555546,-72.4224083777778,37.7791,18.29708,10,2024,-210391.403
-41.263557761111116,-72.42240223888889,37.7701,18.29722,10,2024,-210391.449
-41.263569636111114,-72.42239626111112,37.764,18.29736,10,2024,-210391.367
-41.26358131666667,-72.42238996388889,37.7606,18.29750,10,2024,-210391.288
-41.26359281111112,-72.4223836138889,37.7629,18.29764,10,2024,-210391.254
-41.26360403333332,-72.42237721388888,37.7571,18.29778,10,2024,-210391.327
-41.26361489444445,-72.42237068333334,37.7659,18.29792,10,2024,-210391.458
-41.263625455555555,-72.42236404722225,37.7625,18.29806,10,2024,-210391.461
-41.26363556388889,-72.42235740555557,37.7628,18.29819,10,2024,-210391.549
-41.26364528333333,-72.42235085555556,37.7479,18.29833,10,2024,-210391.691
-41.263654480555566,-72.42234433888888,37.7512,18.29847,10,2024,-210391.764
-41.26366328611111,-72.42233800277778,37.7495,18.29861,10,2024,-210391.771
-41.263671852777776,-72.42233189722221,37.7469,18.29875,10,2024,-210391.837
-41.26368012222222,-72.42232593611115,37.748,18.29889,10,2024,-210391.888
-41.263687958333335,-72.42232032777778,37.7665,18.29903,10,2024,-210391.829
-41.263695774999995,-72.42231515833333,37.7837,18.29917,10,2024,-210391.832
-41.26370349444444,-72.42231010000002,37.7797,18.29931,10,2024,-210391.716
-41.26371105277778,-72.42230523888891,37.7922,18.29944,10,2024,-210391.523
-41.26371856944444,-72.42230067500002,37.79,18.29958,10,2024,-210391.360
-41.26372628611111,-72.42229635000001,37.8038,18.29972,10,2024,-210391.164
-41.26373420555556,-72.4222922888889,37.7895,18.29986,10,2024,-210391.028
-41.26374236666667,-72.42228844166668,37.7858,18.30000,10,2024,-210390.827
-41.26375063611111,-72.42228474444445,37.7892,18.30014,10,2024,-210390.709
-41.26375889444444,-72.42228106944445,37.7974,18.30028,10,2024,-210390.747
-41.26376723611111,-72.42227746666666,37.79,18.30042,10,2024,-210390.868
-41.26377565,-72.42227404166665,37.781,18.30056,10,2024,-210390.904
-41.26378417222222,-72.42227073611113,37.7728,18.30069,10,2024,-210390.869
-41.26379260555556,-72.42226739722224,37.7747,18.30083,10,2024,-210390.905
-41.263801075,-72.42226408055555,37.7689,18.30097,10,2024,-210390.830
-41.263809813888884,-72.42226082500002,37.7725,18.30111,10,2024,-210390.715
-41.26381869722223,-72.42225782222222,37.7661,18.30125,10,2024,-210390.644
-41.26382756666667,-72.42225488611113,37.7657,18.30139,10,2024,-210390.543
-41.26383639722222,-72.42225208333335,37.7646,18.30153,10,2024,-210390.480
-41.26384532499999,-72.42224933055557,37.7645,18.30167,10,2024,-210390.317
-41.26385435,-72.42224687777778,37.7658,18.30181,10,2024,-210390.267
-41.26386343888889,-72.42224441111112,37.7695,18.30194,10,2024,-210390.237
-41.26387258888889,-72.42224210555555,37.7648,18.30208,10,2024,-210390.178
-41.263881544444445,-72.42223966388889,37.7779,18.30222,10,2024,-210390.024
-41.26389055833334,-72.42223726111112,37.7729,18.30236,10,2024,-210389.844
-41.26389965,-72.42223498888889,37.7838,18.30250,10,2024,-210389.588
-41.26390883333333,-72.42223256388891,37.7807,18.30264,10,2024,-210389.593
-41.263917955555556,-72.42223024166667,37.7847,18.30278,10,2024,-210389.456
-41.26392715833333,-72.42222793055558,37.7741,18.30292,10,2024,-210389.424
-41.263936619444436,-72.42222572777779,37.7763,18.30306,10,2024,-210389.467
-41.26394589444445,-72.42222353333335,37.7773,18.30319,10,2024,-210389.539
-41.26395521944445,-72.4222213055556,37.7685,18.30333,10,2024,-210389.650
-41.26396451666667,-72.42221904166668,37.7658,18.30347,10,2024,-210389.812
-41.26397386944444,-72.42221652777778,37.7668,18.30361,10,2024,-210389.870
-41.26398355555556,-72.42221438333334,37.7593,18.30375,10,2024,-210389.861
-41.26399292777778,-72.42221198055556,37.7536,18.30389,10,2024,-210389.871
-41.26400233888889,-72.42220946666667,37.7527,18.30403,10,2024,-210390.038
-41.26401163055556,-72.42220685277778,37.7611,18.30417,10,2024,-210390.157
-41.264020852777776,-72.42220404722224,37.7649,18.30431,10,2024,-210390.235
-41.264030183333325,-72.42220135833334,37.7632,18.30444,10,2024,-210390.509
-41.264039213888886,-72.42219841666667,37.7733,18.30458,10,2024,-210390.713
-41.26404835,-72.42219547500001,37.7796,18.30472,10,2024,-210390.924
-41.26405768611111,-72.42219250555557,37.7728,18.30486,10,2024,-210391.080
-41.264066988888885,-72.42218928611112,37.7655,18.30500,10,2024,-210391.155
-41.26407603333333,-72.42218593055556,37.7762,18.30514,10,2024,-210391.291
-41.26408513611111,-72.4221824138889,37.7738,18.30528,10,2024,-210391.400
-41.26409423333334,-72.42217873611112,37.7761,18.30542,10,2024,-210391.422
-41.26410328888889,-72.42217517777779,37.7743,18.30556,10,2024,-210391.416
-41.264112230555554,-72.42217134444445,37.7825,18.30569,10,2024,-210391.393
-41.26412117222222,-72.42216768333337,37.7783,18.30583,10,2024,-210391.289
-41.26412995555555,-72.42216375277776,37.7899,18.30597,10,2024,-210391.138
-41.26413882777778,-72.42216002500001,37.7797,18.30611,10,2024,-210391.077
-41.264147825,-72.42215620833332,37.7778,18.30625,10,2024,-210391.033
-41.26415659166667,-72.42215241666668,37.7867,18.30639,10,2024,-210390.890
-41.2641652861111,-72.42214853888889,37.7932,18.30653,10,2024,-210390.776
-41.26417413888889,-72.42214501111111,37.7902,18.30667,10,2024,-210390.731
-41.26418286111111,-72.42214125555556,37.8041,18.30681,10,2024,-210390.577
-41.264191583333336,-72.42213768888891,37.7963,18.30694,10,2024,-210390.519
-41.26420029166667,-72.42213424722225,37.7994,18.30708,10,2024,-210390.445
-41.2642089611111,-72.42213084722223,37.8031,18.30722,10,2024,-210390.275
-41.26421748888889,-72.42212732222222,37.8056,18.30736,10,2024,-210390.158
-41.26422613055556,-72.4221240277778,37.8053,18.30750,10,2024,-210390.007
-41.264234599999995,-72.42212077500004,37.8073,18.30764,10,2024,-210389.933
-41.26424305277778,-72.4221176,37.8035,18.30778,10,2024,-210389.824
-41.264251361111114,-72.42211433333334,37.803,18.30792,10,2024,-210389.812
-41.26425956944444,-72.42211120555555,37.8034,18.30806,10,2024,-210389.786
-41.26426761666667,-72.42210814722225,37.8033,18.30819,10,2024,-210389.798
-41.264275391666665,-72.42210485833334,37.7953,18.30833,10,2024,-210389.859
-41.26428305555556,-72.42210166944446,37.7922,18.30847,10,2024,-210389.903
-41.264290291666676,-72.42209824444446,37.7857,18.30861,10,2024,-210389.944
-41.264297316666664,-72.42209465555557,37.7756,18.30875,10,2024,-210390.056
-41.26430394166667,-72.42209099722223,37.7843,18.30889,10,2024,-210390.128
-41.26431039444444,-72.42208698055558,37.7879,18.30903,10,2024,-210390.082
-41.26431663888888,-72.42208286111112,37.7787,18.30917,10,2024,-210389.992
-41.26432256388889,-72.42207855277779,37.7758,18.30931,10,2024,-210389.890
-41.26432835833333,-72.42207407500003,37.7771,18.30944,10,2024,-210389.748
-41.26433394166666,-72.42206927222223,37.7861,18.30958,10,2024,-210389.538
-41.26433954444445,-72.4220642111111,37.7697,18.30972,10,2024,-210389.442
-41.264344933333334,-72.42205880277778,37.7554,18.30986,10,2024,-210389.417
-41.264350272222224,-72.422052975,37.7779,18.31000,10,2024,-210389.344
-41.264355725,-72.42204678055556,37.7786,18.31014,10,2024,-210389.345
-41.26436108611111,-72.42204059166667,37.7649,18.31028,10,2024,-210389.291
-41.26436648055556,-72.4220340388889,37.7584,18.31042,10,2024,-210389.347
-41.26437179166667,-72.42202736388889,37.751,18.31056,10,2024,-210389.376
-41.264377177777774,-72.42202061944447,37.7535,18.31069,10,2024,-210389.440
-41.26438256944444,-72.42201370000001,37.751,18.31083,10,2024,-210389.492
-41.26438793055556,-72.422006775,37.747,18.31097,10,2024,-210389.572
-41.264393119444435,-72.42199982222223,37.7496,18.31111,10,2024,-210389.585
-41.264398586111106,-72.4219930027778,37.7471,18.31125,10,2024,-210389.542
-41.264403780555554,-72.42198564166667,37.7603,18.31139,10,2024,-210389.275
-41.264409280555554,-72.42197858333334,37.7368,18.31153,10,2024,-210389.042
-41.26441481666667,-72.42197117500001,37.7421,18.31167,10,2024,-210388.970
-41.26442027222222,-72.42196409166667,37.7288,18.31181,10,2024,-210388.914
-41.26442578333333,-72.421956675,37.7507,18.31194,10,2024,-210388.717
-41.264431369444445,-72.42194916666669,37.7568,18.31208,10,2024,-210388.692
-41.264437369444444,-72.42194156666666,37.7632,18.31222,10,2024,-210388.655
-41.264443469444444,-72.42193371388889,37.7594,18.31236,10,2024,-210388.715
-41.26444963055555,-72.42192573611113,37.7587,18.31250,10,2024,-210388.868
-41.2644557,-72.42191798611111,37.7561,18.31264,10,2024,-210389.013
-41.264461830555554,-72.42191017777779,37.7603,18.31278,10,2024,-210389.124
-41.26446796111111,-72.42190212500002,37.7568,18.31292,10,2024,-210389.083
-41.26447435277778,-72.4218941888889,37.7579,18.31306,10,2024,-210389.142
-41.264480819444444,-72.42188592222224,37.7675,18.31319,10,2024,-210389.217
-41.26448746666666,-72.42187764166667,37.7621,18.31333,10,2024,-210389.377
-41.26449397222222,-72.42186936111112,37.7731,18.31347,10,2024,-210389.386
-41.26450052777778,-72.42186110555556,37.7783,18.31361,10,2024,-210389.367
-41.26450718333333,-72.42185286111112,37.7835,18.31375,10,2024,-210389.302
-41.26451402777777,-72.42184448333335,37.7825,18.31389,10,2024,-210389.276
-41.264521008333325,-72.42183605000001,37.7852,18.31403,10,2024,-210389.208
-41.26452818055556,-72.42182741944445,37.7835,18.31417,10,2024,-210389.164
-41.264535383333325,-72.42181904166668,37.7823,18.31431,10,2024,-210389.260
-41.26454237777778,-72.42181051944445,37.7953,18.31444,10,2024,-210389.227
-41.26454960833333,-72.42180224166668,37.7879,18.31458,10,2024,-210389.198
-41.26455675277778,-72.4217935638889,37.7862,18.31472,10,2024,-210389.273
-41.26456398611111,-72.4217847888889,37.7879,18.31486,10,2024,-210389.391
-41.2645714,-72.42177582222223,37.7883,18.31500,10,2024,-210389.343
-41.2645787,-72.42176687222222,37.782,18.31514,10,2024,-210389.285
-41.264585858333334,-72.42175796666668,37.7856,18.31528,10,2024,-210389.342
-41.26459287777778,-72.42174888611112,37.797,18.31542,10,2024,-210389.248
-41.26460017222222,-72.42174004444445,37.7726,18.31556,10,2024,-210389.303
-41.26460736111111,-72.42173093055555,37.7679,18.31569,10,2024,-210389.347
-41.264614613888895,-72.4217219888889,37.77,18.31583,10,2024,-210389.426
-41.264621730555554,-72.42171288611111,37.7723,18.31597,10,2024,-210389.512
-41.26462896666666,-72.42170390000001,37.7763,18.31611,10,2024,-210389.654
-41.264636225,-72.42169508055555,37.7615,18.31625,10,2024,-210389.871
-41.26464358888889,-72.42168596944445,37.7701,18.31639,10,2024,-210390.089
-41.26465096944445,-72.42167688055555,37.7746,18.31653,10,2024,-210390.249
-41.26465863888889,-72.42166801666667,37.7685,18.31667,10,2024,-210390.469
-41.26466622222223,-72.42165909722225,37.7691,18.31681,10,2024,-210390.566
-41.264673613888895,-72.4216504027778,37.7714,18.31694,10,2024,-210390.608
-41.26468120277777,-72.42164170000002,37.7694,18.31708,10,2024,-210390.671
-41.26468890833334,-72.42163298055556,37.7757,18.31722,10,2024,-210390.694
-41.26469664444444,-72.42162422222222,37.765,18.31736,10,2024,-210390.662
-41.264704433333335,-72.42161550833335,37.7729,18.31750,10,2024,-210390.629
-41.26471229722222,-72.4216071027778,37.7654,18.31764,10,2024,-210390.815
-41.26471994166667,-72.42159845277779,37.7727,18.31778,10,2024,-210390.954
-41.26472796666666,-72.42158992222222,37.7715,18.31792,10,2024,-210391.157
-41.2647358,-72.42158085555556,37.7851,18.31806,10,2024,-210391.288
-41.26474385,-72.42157214166667,37.7654,18.31819,10,2024,-210391.314
-41.264751652777775,-72.42156325555555,37.7606,18.31833,10,2024,-210391.266
-41.264759225,-72.42155414166669,37.76,18.31847,10,2024,-210391.303
-41.26476693611111,-72.42154504444443,37.7591,18.31861,10,2024,-210391.266
-41.2647745,-72.42153560833334,37.7489,18.31875,10,2024,-210391.256
-41.26478180833333,-72.42152612222225,37.7448,18.31889,10,2024,-210391.275
-41.264789194444454,-72.42151640833333,37.7399,18.31903,10,2024,-210391.376
-41.26479639722222,-72.42150665833334,37.7329,18.31917,10,2024,-210391.488
-41.264803388888886,-72.42149683333332,37.7333,18.31931,10,2024,-210391.484
-41.26481040833334,-72.42148696944444,37.7264,18.31944,10,2024,-210391.633
-41.26481714166667,-72.42147708333334,37.7343,18.31958,10,2024,-210391.650
-41.264823944444444,-72.4214674888889,37.7271,18.31972,10,2024,-210391.743
-41.26483050277778,-72.42145750277778,37.7294,18.31986,10,2024,-210391.713
-41.26483711666667,-72.42144723888889,37.7183,18.32000,10,2024,-210391.699
-41.26484370833334,-72.42143708333333,37.7168,18.32014,10,2024,-210391.570
-41.26485020555555,-72.42142663611112,37.7313,18.32028,10,2024,-210391.434
-41.26485668888889,-72.42141634444445,37.7189,18.32042,10,2024,-210391.401
-41.26486310555555,-72.42140618055558,37.7087,18.32056,10,2024,-210391.437
-41.26486959444444,-72.42139580277778,37.7098,18.32069,10,2024,-210391.391
-41.264875958333334,-72.42138515833334,37.7284,18.32083,10,2024,-210391.269
-41.26488234444444,-72.42137438611114,37.725,18.32097,10,2024,-210391.250
-41.26488878888889,-72.42136352222222,37.7007,18.32111,10,2024,-210391.216
-41.26489509722222,-72.42135283611111,37.6994,18.32125,10,2024,-210391.251
-41.26490130277778,-72.42134205,37.6979,18.32139,10,2024,-210391.296
-41.264907477777776,-72.42133135833335,37.7049,18.32153,10,2024,-210391.296
-41.26491354444445,-72.4213206888889,37.6971,18.32167,10,2024,-210391.253
-41.264919597222224,-72.42131001666667,37.6966,18.32181,10,2024,-210391.130
-41.26492546666667,-72.42129936666669,37.7131,18.32194,10,2024,-210391.068
-41.26493142222222,-72.42128850833333,37.706,18.32208,10,2024,-210391.046
-41.26493731111111,-72.421277875,37.7042,18.32222,10,2024,-210391.174
-41.264943172222225,-72.4212675888889,37.7003,18.32236,10,2024,-210391.179
-41.26494906666667,-72.42125729166668,37.7032,18.32250,10,2024,-210391.050
-41.26495501388889,-72.42124753333334,37.692,18.32264,10,2024,-210390.959
-41.264960988888895,-72.42123790277776,37.6896,18.32278,10,2024,-210390.981
-41.26496693055555,-72.42122833333333,37.6908,18.32292,10,2024,-210390.950
-41.26497317222223,-72.42121880833334,37.6825,18.32306,10,2024,-210390.843
-41.264979333333336,-72.42120913333333,37.6901,18.32319,10,2024,-210390.748
-41.26498565833334,-72.42119955555556,37.6864,18.32333,10,2024,-210390.778
-41.264991941666665,-72.42118999444445,37.677,18.32347,10,2024,-210390.839
-41.26499827777778,-72.42118022222223,37.6909,18.32361,10,2024,-210390.878
-41.265005055555555,-72.42117029166668,37.6782,18.32375,10,2024,-210390.940
-41.26501186944444,-72.42116022777778,37.6769,18.32389,10,2024,-210390.893
-41.26501874166667,-72.42115025833336,37.6768,18.32403,10,2024,-210390.969
-41.265025880555555,-72.42114031666667,37.6622,18.32417,10,2024,-210391.065
-41.26503306666666,-72.42113039722221,37.6605,18.32431,10,2024,-210391.009
-41.26504051111111,-72.42112027500002,37.6577,18.32444,10,2024,-210391.019
-41.265048127777774,-72.42111006666667,37.6599,18.32458,10,2024,-210391.108
-41.26505571388889,-72.4210999138889,37.655,18.32472,10,2024,-210391.173
-41.26506348888889,-72.42108979722222,37.6493,18.32486,10,2024,-210391.281
-41.26507133611112,-72.42107989166668,37.6375,18.32500,10,2024,-210391.511
-41.26507928055556,-72.42106966666668,37.6538,18.32514,10,2024,-210391.424
-41.265087558333335,-72.421059425,37.6474,18.32528,10,2024,-210391.546
-41.26509584722222,-72.42104913055556,37.6446,18.32542,10,2024,-210391.772
-41.26510424166667,-72.42103883611111,37.6411,18.32556,10,2024,-210391.988
-41.265112566666666,-72.4210286111111,37.6474,18.32569,10,2024,-210392.098
-41.26512083888889,-72.4210182388889,37.6491,18.32583,10,2024,-210392.151
-41.26512944722222,-72.42100767222225,37.6502,18.32597,10,2024,-210392.266
-41.265137966666664,-72.42099674444445,37.6585,18.32611,10,2024,-210392.385
-41.265146716666656,-72.42098594722223,37.6543,18.32625,10,2024,-210392.567
-41.26515545833334,-72.42097491111112,37.6467,18.32639,10,2024,-210392.649
-41.265164130555554,-72.42096419722223,37.6329,18.32653,10,2024,-210392.624
-41.26517285,-72.42095331111112,37.6352,18.32667,10,2024,-210392.436
-41.26518163333333,-72.42094230277782,37.6328,18.32681,10,2024,-210392.377
-41.265190580555554,-72.42093114166667,37.6228,18.32694,10,2024,-210392.240
-41.265199341666666,-72.42091970277778,37.6298,18.32708,10,2024,-210391.997
-41.26520816944444,-72.42090830000001,37.6361,18.32722,10,2024,-210391.845
-41.265216861111114,-72.42089698055557,37.6276,18.32736,10,2024,-210391.717
-41.265225422222215,-72.42088546666666,37.6258,18.32750,10,2024,-210391.526
-41.265234005555556,-72.42087375,37.6044,18.32764,10,2024,-210391.380
-41.265242344444445,-72.42086179722224,37.6015,18.32778,10,2024,-210391.350
-41.265250775000005,-72.42084977222223,37.5993,18.32792,10,2024,-210391.327
-41.26525908333333,-72.4208379388889,37.5951,18.32806,10,2024,-210391.229
-41.26526719444445,-72.42082604444445,37.598,18.32819,10,2024,-210391.234
-41.265275425,-72.42081421111112,37.5915,18.32833,10,2024,-210391.133
-41.2652834,-72.42080215555558,37.5874,18.32847,10,2024,-210391.076
-41.26529128888889,-72.42078993055556,37.5879,18.32861,10,2024,-210390.969
-41.265299241666675,-72.42077773333334,37.5913,18.32875,10,2024,-210390.988
-41.26530705,-72.42076567777778,37.5804,18.32889,10,2024,-210391.023
-41.26531489722223,-72.42075360555555,37.5782,18.32903,10,2024,-210391.154
-41.265322622222214,-72.42074131666669,37.5727,18.32917,10,2024,-210391.115
-41.26533029444445,-72.42072884444447,37.5695,18.32931,10,2024,-210391.187
-41.26533792222223,-72.42071633333333,37.5681,18.32944,10,2024,-210391.147
-41.26534541666667,-72.42070363333333,37.5771,18.32958,10,2024,-210391.006
-41.265352916666664,-72.42069119444444,37.5786,18.32972,10,2024,-210390.958
